Date,Price,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2019-01-13,3638.1,-5.827488663660284,-2.914146877329549,2.783565775937542,-0.6691059443811289,0.441816765772462,-0.4522703132000281,0.3466067770860759,-0.70272934157961,-0.04874952003155546,-0.28149042998439366
2019-01-14,3571.3,-5.4808099693065175,-0.17490498372624147,2.714306084315579,-0.7367553303379668,-0.33846152686294645,0.625773673773581,0.35074905070078827,-0.5417203197149748,0.405093071139782,-0.6235184624621757
2019-01-15,3588.0,-5.337245757122256,0.9376818748167954,2.310637204984847,-0.487213624267234,0.14323950920044282,1.4661603075669152,1.5127565908581637,-0.8677369652798852,1.101002277579162,-2.0238149483098495
2019-01-16,3626.4,-5.442840015750097,-0.03803299843123124,1.8034997151964653,-0.8835167147779628,0.391199221727897,-0.05246709432701076,1.208361855064167,-0.3927564212437915,0.8175215555293864,-0.9592854711031715
2019-01-17,3605.6,-5.646235933929109,-0.5894322050945001,1.5688601925403947,-1.0230407307349776,0.6970082560942638,-0.2491346080993998,1.3256374780206215,-0.6799678015172731,0.7349884582641363,-0.497579112958812
2019-01-18,3677.8,-5.751649710606244,-0.9907141728282435,1.3637366042425583,-1.2796414269043896,0.568776620111069,-0.16569523354861634,0.8820425654481572,-0.4153288122874741,0.7056414009871683,-0.6701215675765537
2019-01-19,3542.3,-5.8412797965483065,-2.3312945368063405,2.137585677782367,-1.0442259474445486,0.5139226971135179,-0.4183783841578422,0.6626856959198297,-0.8330784465765297,0.39872366635269646,-0.25118904457635916
2019-01-20,3536.7,-5.930195015427223,-3.163434334227229,2.6892877411093417,-1.1062269238447813,0.14838234332441413,-0.03442149186470628,-0.38149523741505115,-0.7702871482047168,-0.10774529588031567,-0.1586215743448364
2019-01-21,3580.1,-5.78615102729453,-1.3014699775304048,1.4709358975671916,-1.3438937018933883,0.2868401900251476,0.4356194199367745,0.7921407728032759,-0.1887482794053792,0.7470514242805801,-1.1469012050577527
2019-01-22,3561.5,-5.682052256716133,-0.7754318699904305,1.3865995749513462,-0.9386792639429933,0.5787460719730729,0.4435134800864089,1.2456920206569317,-0.8404172959234747,0.8395945076814431,-0.9670401622001609
2019-01-23,3574.3,-5.6669805855190205,-1.345279185035364,1.1083750572459337,-1.0911022328826385,0.6534987431327898,0.2829815375521256,1.0713186653484332,-0.6879491150527641,0.7658767293641332,-1.1090834950550026
2019-01-24,3572.0,-5.819560241408482,-1.7251695681711756,0.9693827750108885,-1.4009290067400262,0.5000873035956424,0.4281475008925568,0.677536211981936,-0.4058417949763906,0.7209105237402598,-1.1138672577670754
2019-01-25,3570.9,-5.923764720034312,-1.4486456811536395,0.6331909289111748,-1.6533874006887466,0.7845710952587587,0.34793879707164843,1.4115551152917285,-0.43600466397367693,0.7827946433348066,-0.6561544069161059
2019-01-26,3555.6,-6.003012410489592,-2.8178303841173094,0.9183294169822492,-1.6370621023741303,0.8904674588949676,-0.33566688582663967,0.7570561760081034,-0.7676160335686887,0.49737668047558786,-0.49997294432594613
2019-01-27,3442.8,-6.270958966109549,-3.559438163506455,1.1783500287608593,-1.6725369696164065,1.09014643696088,-0.5096128961023259,0.6556133808472612,-1.019478517080862,0.3625887127529022,-0.24220106978471403
2019-01-28,3414.8,-5.805051055619006,-0.8048594341418888,1.0651653495089586,-1.4273383624142553,0.6136962236870067,1.1057350310654417,1.2204531101045155,-1.0147785482282932,0.6730777047164697,-0.3859376428868796
2019-01-29,3460.0,-5.948702899113525,-0.69603325433255,0.8518965616662552,-1.8424306310532172,0.651107929147083,0.632910696194017,0.9955869343178365,-0.45987776443750905,0.895264596557799,-0.46611841349936955
2019-01-30,3437.2,-5.909924483371286,-0.0564604854420323,0.9315389735303092,-1.638053331271047,0.5425657442904604,1.3009648132459197,1.7521041547788696,-0.606677623522434,1.0373547511707915,-0.5693134753676258
2019-01-31,3467.9,-5.985007259848436,-0.15392987284285706,0.6314881309599641,-2.1260203461489167,0.35058979567449405,0.9399771309694595,1.1067632350348944,-0.004145447709801112,0.8722229654915877,-0.6301170222754505
2019-02-01,3502.5,-5.8513540213965385,-0.38629992248454026,0.7054796458110818,-1.854377015978998,0.28232938843622624,1.1694107036929287,1.4370714753960183,0.05604787670743047,0.7332529548555687,-0.653177504351621
2019-02-02,3459.1,-6.142355475275148,-1.7514707136577852,1.123899277935657,-1.868783823191002,0.5402066513109615,0.11430089498616924,0.91363744686013,-0.3591881252518053,0.5110438678353699,-0.14538889380412137
2019-02-03,3462.8,-6.195895500015454,-2.529334978108805,1.5407783951313614,-1.5796899767580526,0.6933655582711846,-0.2136967375609666,0.6561162437935537,-0.8184543942958186,0.302835819342396,-0.18407639413195978
2019-02-04,3468.4,-6.179018866816942,-1.320738202041852,0.7310504134725742,-2.2009767418077946,0.4211665455489474,0.4518151633543982,0.9250930357425056,0.09835470366895636,0.728329211628358,-0.07493497008216211
2019-02-05,3404.3,-6.158115376815875,-0.5455653444110968,0.34056932878853174,-2.443916663633273,0.24754421333684212,0.8639726583203831,1.1483087138030168,0.46226232577616994,0.862852470692275,-0.08669707491418294
2019-02-06,3397.7,-5.9560994295094645,-0.6852009875843587,0.6519635797484066,-2.0983855614537976,0.0382260350884689,1.535285228849188,1.314381342702087,0.5274878514979673,0.6581931329646794,-0.06774729396859552
2019-02-07,3661.7,-6.112574257331554,-1.1842933405772784,0.553571368776746,-2.312715035600496,0.12117152819900896,1.1933508561701767,0.6727175622158872,0.35191348285394974,0.8756410637604495,-0.6846009528995105
2019-02-08,3661.4,-5.470527086957363,-0.07587834771497018,2.032975505491413,-0.9954116216195152,-0.790117054232065,1.9692773081642827,0.6851359013768009,-0.5563792818198395,0.1286258744703064,0.5481261497820906
2019-02-09,3679.0,-5.768589513281424,-1.8892570044403099,1.7778602256833973,-1.2820134565797583,0.22970459840328408,-0.2623401670652891,0.5090429955570107,0.1268174900705287,0.4550560788814805,-0.4879554512578933
2019-02-10,3631.8,-5.969796858508944,-2.3064021342942915,2.0774513179982375,-1.1483689084184117,0.44091137839506644,-0.5274175111698428,0.4466732408476497,-0.5430035440782536,0.25788239315414496,-0.2634140166522005
2019-02-11,3632.0,-5.688164925535695,-0.6532165456384713,1.0542288974537102,-1.2385284053076464,0.46209025851268803,0.395029730927925,1.3894393414585966,-0.06964299618395231,0.6190263604968749,-0.27459970833772285
2019-02-12,3611.5,-5.37091677728965,-0.8520653836079572,0.8011685229990948,-0.6557152542945482,0.9150577036963368,0.07617728614162285,2.573605272542415,-0.010233805535000763,0.5622002049718393,-0.009374653101429509
2019-02-13,3592.6,-5.6758720668394895,0.8666067114542592,-0.0619041558407807,-1.6979155718410852,0.3521343058733365,1.2160062307133228,1.7231372695143987,0.6438660533280642,1.0087345892451023,-0.2948865792820106
2019-02-14,3604.7,-5.9462123048465,0.00899718181092502,0.551609862529097,-2.2538341773345762,0.4978537115857038,0.41945456225346256,1.569086009467682,0.4612505110597767,0.8806376882172227,0.1028872322054252
2019-02-15,3616.8,-5.885265897296863,-1.1050647612893487,0.5347415622334277,-1.5891465669660978,0.9304538000281809,0.3389953256387356,1.9449587510996869,-0.5204993226075256,0.856908192735611,-0.20850395015943207
2019-02-16,3664.2,-6.177502869165553,-1.433202874465552,0.48572888065105396,-2.100224464467975,0.6590701846313591,0.020680007501043044,0.4496620619473129,-0.5927466177385824,0.7076384559151214,-0.330132327810114
2019-02-17,3896.0,-6.3364214073739005,-2.7136564760926842,1.327207381142254,-2.161902809850885,0.5080284667370542,-0.3272725664771782,-0.07493682750494256,-0.5415194933825805,0.2211330128603204,0.2604480250449051
2019-02-18,3914.3,-5.6326501894488015,0.4926664224941031,1.6177087770254497,-1.6013414948570064,-0.15731079053366942,1.308285175804406,0.43770186250299414,-1.211330277391658,0.5227458532745467,0.600266019777904
2019-02-19,3972.4,-5.255778403892409,0.4969891655686485,0.7867086580221523,-1.4248551932450135,0.07481452806351059,0.42669573525078114,1.372655920057167,-0.13641185835866287,0.645205420270598,-1.822469410759886
2019-02-20,3936.6,-5.393487846486406,0.488667849248611,1.321321053318636,-1.381266969966236,0.4702139628995018,0.2663208370401781,1.450157155532578,-0.660339479505913,0.806108299980181,-0.2369878614217978
2019-02-21,3965.2,-5.574589018860722,-0.054053307291046584,1.1422486481786696,-1.3365640667563596,0.8308759459418618,0.010227901382221558,1.696638648541726,-0.8376429827579469,0.8201784411660328,-0.19794228474931183
2019-02-22,4120.4,-5.628311896554322,0.10697193632987512,0.8092878584626615,-1.9298091027417759,0.1830073873693816,0.26277689788599934,0.4913547154894446,0.029300433214775774,0.6407715349639661,-0.2572508406856451
2019-02-23,3755.2,-5.719550509386444,-0.6904312441401425,1.9049199452670622,-1.498711972669229,0.11710973268599817,0.2926309081281432,0.6310171096899964,-0.7576806429452654,0.4044377085150197,0.4136454167264665
2019-02-24,3833.7,-5.196322682472606,-0.04296099294677042,3.7239678837242303,-0.572091661529055,-0.2604624344606329,0.5266352898048788,0.24725264955403015,-0.9706650240882513,-0.3985406340712776,1.4415963605600024
2019-02-25,3810.3,-5.049109803109794,1.3603479045464626,2.497397729536685,-0.6567759689228851,-0.2128891122288376,0.5105993721710654,0.7052609384001449,-0.03076673564189032,0.7551313353786037,-0.569163560428065
2019-02-26,3814.6,-4.395246557022915,1.4375602919923927,2.303982278444989,-1.4472046043038491,-0.0195518475637435,-0.5412277197103628,0.7038454607561923,0.8796062008364491,1.3522596532209057,-2.589470532142187
2019-02-27,3816.6,-5.268311844379903,0.4202345700389115,1.3776711472352605,-1.120497884160307,0.09739362673517686,-0.23919017218346822,1.2961064883908027,0.3937685814667627,0.3428739540531609,-1.2722687996569837
2019-02-28,3821.9,-5.375109739103344,1.1481645566161622,0.8985698982611294,-1.6586449128106993,0.07257368620470286,0.6519929844867428,1.4259535440021438,0.1690018449842825,0.8553391927306477,-1.9619075528804293
2019-03-01,3823.1,-5.479570148333727,-0.2929440765149041,0.5221860860902656,-1.8089305354492677,0.19364440960469775,0.01232575116699885,0.8732916130807501,0.21348233098504732,0.5568648729322226,-1.4426980017920084
2019-03-02,3809.5,-5.7273414428452165,-0.5014183062808223,0.47845422751782085,-1.802006675674679,0.6401999604527635,-0.22336710352979547,1.6850379386593568,-0.1052633052012004,0.5797763679229777,-0.8602667440531038
2019-03-03,3715.9,-6.134584949406904,-1.6811794674750669,0.6331422805308589,-2.390021163468391,0.4803781210599317,-0.39426838343475373,0.8797164777271821,0.0873806531521622,0.2262638289108265,-0.4049258482151596
2019-03-04,3857.2,-5.459839739936919,-0.7756801032291484,0.473579675417068,-0.9464848916723202,0.6680600243070138,0.34041329003284027,1.9060578482703892,-0.7658000837401442,0.2070969716159146,-0.8832325958815
2019-03-05,3863.0,-5.032657766316549,-0.8974899645120404,0.9561484809249309,-0.15767288146123887,0.33574884478968253,0.42192016446248065,1.8449532887673248,-0.8609659202597401,0.05089096047664142,-1.0908851927396972
2019-03-06,3875.1,-5.105937867364374,-0.28811995277862945,0.30612632429731007,-0.3629046000276007,1.1090661009796687,-0.40910467923358024,2.4751781305903284,-0.9825506988814935,0.40113050187576765,-1.3291516799761076
2019-03-07,3865.9,-5.368725574472903,-1.6223004921767847,0.8586185210341858,-0.715174843178851,0.8908964733320496,-0.03868339975381064,2.1442396383589726,-1.0536893284612443,0.11627584836674615,-1.6942946234060043
2019-03-08,3944.3,-5.411052230611719,-1.8217418904641678,0.7215531332440626,-0.9196161561559976,0.8913991958470528,0.24346802928014097,2.029309985110541,-1.0386758241473937,0.24270437002794945,-1.8899200948246602
2019-03-09,3915.2,-5.315152728690141,-3.33420225712646,1.2476396235146285,-0.1559939795873381,0.7560047538697263,-0.38963366219896767,1.1479875609684929,-1.447072644553257,0.06126153464151025,-1.597352883846853
2019-03-10,3870.3,-5.517362954712471,-4.603902050337175,1.4114922379895072,0.24515660326001312,1.0751159936791161,-0.5772563493688252,1.2481251332010905,-1.590376002659678,-0.09938889317417691,-1.7662857928955142
2019-03-11,3886.0,-5.34503334752244,-0.8971490332182382,0.35528229986613236,-0.8311080787762763,0.6083234070389597,0.1900432761892563,1.5559471678232846,-0.9320965499125842,0.2526103198490422,-1.4080712075690784
2019-03-12,3865.1,-5.3971923861222955,-1.2709577203356621,0.22819193095142515,-0.7320708870768408,0.7728035245229059,0.36226930772468446,1.7193765113965294,-0.9012708853722281,0.44633164535733494,-1.7741246498056273
2019-03-13,3879.0,-5.3473972448927976,-0.8708471154207679,0.22298519257177662,-0.7856816279385955,0.9328664627951299,0.07511888274163643,1.9472865450310233,-1.0787481095674523,0.4774527588385875,-1.6159900680058406
2019-03-14,3924.3,-5.385092356116804,-1.0052509464395105,0.0046168080080656385,-1.0543211854621917,0.6795635906567439,0.5622618226356757,1.5462599072598644,-0.8904750130288006,0.5147905651393322,-1.9493974867826631
2019-03-15,4006.4,-5.438416299424463,-1.468529384759056,0.15857846456188573,-1.014544424661778,0.5445191738897261,0.4061117566804459,1.24212123026242,-0.8887127130944166,0.3443233578869554,-1.6358132820373068
2019-03-16,3981.5,-5.408328589391218,-3.419816242007123,1.0460362623840729,-0.47081045258091264,0.4938899379906553,-0.07072763722942296,0.550395684705856,-1.2913350988687822,0.04469132099868285,-1.706336376202109
2019-03-17,3990.2,-5.581781783934401,-4.742582237082396,1.3851840413890566,-0.1148660377436317,0.8359401467699571,-0.581612229303351,0.6633110070345511,-1.3303923255745989,-0.15750685174289247,-1.7025345965158145
2019-03-18,4017.0,-5.419137064134905,-1.92714458285155,0.2695016299666533,-0.8436942709803367,0.3730275905232993,0.6923730658967007,1.188375978319014,-0.6331348590678055,0.4539785350330504,-1.9506562110390175
2019-03-19,4041.2,-5.44630384638684,-1.781937945478981,0.10328079847704176,-0.9758105398334914,0.33867323259695487,0.6891698096317224,0.857136169427471,-0.6817396864942814,0.410954442893855,-1.9619549973847743
2019-03-20,3982.2,-5.45578638798451,-1.389081586550278,0.036335455192202284,-1.03243055636308,0.5049597629754464,0.5277721131857646,1.1804104970938973,-0.8234978558304288,0.41332171897489633,-1.8075832935694514
2019-03-21,3990.4,-5.393015686905813,-0.904619574703534,0.22628707171989246,-1.0143913643630507,0.6693347760006693,0.5081334634682529,1.660799359476797,-0.9562511427801608,0.32354786547293485,-1.5103732187009422
2019-03-22,4002.5,-5.4409134593153485,-1.780543451705714,0.0935964913910449,-1.0707888358507238,0.5086439168256733,0.43174197469960757,1.163959402258079,-0.5097788387817586,0.4003228434265757,-1.7105588206097493
2019-03-23,3994.7,-5.689328659384121,-3.7391859455079275,0.6535418401673719,-0.6250321992195679,0.8191078974827914,-0.25434058670305737,0.8392710339151304,-1.2017954898934138,0.09069502440357141,-1.5326276767049607
2019-03-24,3937.0,-5.706793247582255,-4.890136297410251,0.836958580146644,-0.2969684344350765,0.9380116177134175,-0.2591707371993368,0.6662712545642117,-1.447518714336461,-0.016523198114569204,-1.8230927218570696
2019-03-25,3942.8,-5.593612034751285,-0.8081619399746297,0.0597443820425842,-1.4302455221249453,0.5367985898875556,0.6083357903833312,1.3930388043578048,-0.7282627394151837,0.30256025709537154,-1.2255184092600415
2019-03-26,4041.7,-5.832512884479929,0.7668869707139105,-0.35338709362656107,-2.35114701949303,0.7654845780622247,0.12741469606647807,1.8106581341254107,-0.39291640446917736,0.6143448188352575,-0.747036688757373
2019-03-27,4025.6,-5.58172389825162,1.362842308572292,-0.1608674853225462,-2.1005401943296556,0.3404276144178434,0.21181032287485474,1.4866558384743045,-0.4249942462533216,0.1281932002888243,-0.3950342664518059
2019-03-28,4102.2,-5.69268961871091,1.5370476994896374,-0.39878601988167856,-2.5564768218325313,0.48400509273916337,0.0003275547874198586,1.5980110423685026,0.07012714458969817,0.36163186086588867,-0.5313856445271722
2019-03-29,4111.8,-5.422413647766797,1.5351667245370397,-0.0045009960162682204,-1.7686000377827318,0.4053147423272634,0.2973340160014163,1.8464384962090772,-0.6070589058827165,0.09814421964252214,-0.8886906982431667
2019-03-30,4102.3,-5.781382688087188,0.45821785104894996,0.06854664531352901,-2.5223766212806407,0.6775544009406972,-0.9649088547641841,1.326013565213061,-0.013882480561565302,0.006078807077700006,-0.02892414596702887
2019-03-31,4145.1,-5.932147627207429,0.3042213650404593,0.23945906193567204,-2.5593104903204744,0.6523301060575012,-0.617975357868738,1.5243626159447863,-0.12412646681665412,0.15572718317223466,-0.20600463223504809
2019-04-01,4859.3,-5.684372313590123,0.9663335851182396,-0.15465512439273582,-2.260625783756105,0.5894191032981421,0.09796703872476935,2.0535204510993372,-0.24574064150550395,0.18333702748703723,-0.5025260795305989
2019-04-02,4968.7,-3.8390134531068383,4.980455472708557,2.846806564739629,-0.00912704203564206,-2.3464729968987466,2.7319845977033896,1.4949747551616983,-1.3010228659957628,-1.5509698877247353,0.13167642854505626
2019-04-03,4902.4,-3.6610395140257954,3.601591991074897,2.4493656537475514,-0.6528827624967483,-0.6705312048890762,-0.6914516086382321,1.4120985938283035,-0.15222127527918508,-0.2543325929307618,-2.0330881578950875
2019-04-04,5010.2,-3.6519326884297145,3.32979279813325,2.565290650273938,-0.7387110181443429,-0.36162831343752255,-1.2130934459020715,1.3437113250187895,0.24940605750059328,-0.46432115766724713,-2.03468555493306
2019-04-05,5046.2,-4.467764970543306,2.9196242292178454,1.9762722749577568,-1.780200711521878,-0.39180002355145477,-0.8150444640355324,0.2294371331012636,0.7038901071530383,-0.0038292046750462855,0.23869734908490317
2019-04-06,5173.6,-4.954456008010026,0.85883636750589,2.5544057820732458,-1.8171056038780882,0.011634359572729704,-1.71263598754103,0.23308076902869843,0.7496285407541377,0.013713422327320882,1.2504952394911928
2019-04-07,5245.2,-5.057623213366108,0.1967974266027407,2.45418658783406,-1.7634552933585883,0.07287425986266954,-1.3654076447098118,0.4260745827551571,0.1852775657419417,-0.15164158699858052,1.073976962041478
2019-04-08,5158.4,-4.6868547009977775,2.25063526063142,1.5334175393729321,-2.0547449353359206,0.06791594063736087,-0.5318542737166805,0.6577648190665935,0.44636716685589484,0.1297341064498923,0.27340028964264224
2019-04-09,5307.8,-4.741151263404673,1.7943524663495825,1.2095715763610793,-2.0101931450146924,0.46367693419563394,-0.3814231405719031,1.3618901962587902,0.22681948410378933,0.24724717834916612,0.27209217904298805
2019-04-10,5022.6,-4.889422317134012,2.437049412377442,1.3212030693229895,-2.6474476483472884,-0.20018286689350398,-0.16355911314924004,0.49472597563606735,0.40356196982629555,0.2056881470551126,0.7079952541983949
2019-04-11,5054.2,-4.5917334920618575,3.1229174548961103,2.106359825047963,-2.160782444928618,-0.5041398739841824,0.6705594479272313,0.1588961128080992,0.5086843763788995,-0.24654825888607743,0.719421138453928
2019-04-12,5051.8,-4.917529323413186,1.5581486924692725,1.3596443102088156,-2.3338067835121135,0.1513372876020866,-0.3710930112215328,0.4080212655600724,0.5971976857958422,0.14951468098068427,0.36147715468993247
2019-04-13,5134.8,-5.458515377489012,0.24255116191237877,1.502047135385172,-2.3526707083537395,0.44315871027919296,-0.9525786636862684,0.6007639142131241,0.4915918052429302,0.1627814581010044,0.587788666220835
2019-04-14,5032.3,-5.434214454741882,0.08689651007052565,1.4562274061801765,-1.8613903837124022,0.6903890633540607,-0.7037444908380212,1.5510808514560817,-0.31208176602730536,0.1823886361284486,0.7328969448687065
2019-04-15,5180.9,-5.1822719333897656,1.8016363297266003,0.7174148141032566,-2.341677512714063,0.24934152078501381,0.049932471376747486,0.7807795350520815,0.31591961756021125,0.17498437716635204,0.6565687006184395
2019-04-16,5208.3,-4.994680676008573,1.189328189826414,1.0154762094673506,-1.7623449297705798,0.11446771245444783,-0.1794832648945119,0.96919883446719,0.09852712457171749,0.012069113864490569,0.7586620287512448
2019-04-17,5264.7,-5.168940848452917,1.24884474607459,0.7491611052405966,-2.0010860626132736,0.4852876634920593,-0.09917240082346711,1.1794162053378052,0.07228325166672149,0.4617262161606561,0.3869330977894788
2019-04-18,5241.0,-5.305718846470638,1.3603904060510048,0.504357714131795,-2.5090794231306908,0.2058063493193885,-0.18170431769664408,0.8178982253691769,0.46176733881485554,0.34773755811061025,0.752972761314744
2019-04-19,5290.2,-5.261544905104348,0.7701857955027795,0.3291763263562033,-2.4224641641499987,0.5159356202155292,-0.21427968680927248,1.0502396166964088,0.4599134134487493,0.22272819840528965,0.7083726767645397
2019-04-20,5243.5,-5.522782602367978,-0.9021378621631038,0.9966623509205382,-1.9359605496215333,0.9409441295723486,-1.2248252510174276,1.1707078884674695,-0.3127244546501485,-0.007466633960128259,1.3679317075002742
2019-04-21,5346.7,-5.954157051287529,-0.6655291602569329,0.8154226799897798,-3.0705979886360297,0.5683875632739115,-0.88393440774698,-0.056899938330301575,0.2391994821220572,-0.04227103071527585,1.5359245318905714
2019-04-22,5511.6,-5.441769645617334,0.44266136955983254,0.7004057574685224,-2.0408173528950764,0.74693603079829,0.01736367959014604,1.3687344086573134,-0.4451267138157078,0.3721220780596333,1.0150722614215955
2019-04-23,5415.6,-4.960766811432902,1.0200905930734463,0.9485119848629486,-1.6409976440053824,0.7758263332834687,-0.1140165927582139,2.2013143822303376,-0.6809782065759563,0.12890510268857383,1.2337583605122615
2019-04-24,5209.1,-4.837954306249521,3.46661145277307,0.303043776879003,-2.8704834086654163,0.07412027808326807,0.9105319183898721,0.6612821150006404,0.16953671198649164,0.378379440577697,0.0586078614194098
2019-04-25,5298.3,-4.902691419138077,2.196120902197152,1.321249263051983,-2.4128425674058036,0.13180033075391212,0.22894143594340757,0.639327061514704,0.05436121413865036,0.08404693780819755,1.2279332238581924
2019-04-26,5265.9,-4.506112590955233,2.3998265846827254,0.7189391728177806,-1.7174125432310665,-0.05604600508744755,0.24846264277195504,1.5115465579498943,-0.1617673581912775,0.14159580959452092,-1.413722282774924
2019-04-27,5302.3,-5.3474881984159515,0.1298932066983183,1.5099156244612235,-2.3421933567113236,0.44336213173645533,-0.8334431299793037,0.2838545731017073,0.18106210399698539,0.43652835420123665,0.9240616946402014
2019-04-28,5235.0,-5.643044501910233,-0.8181035171590514,1.3785686640057175,-2.6970294637781054,0.0332154825959829,-0.4567308885927079,-0.3611482453138297,0.4571475899583224,0.20015699964273823,0.5625273097098931
2019-04-29,5320.8,-5.140759089233198,0.6167553980013899,0.6252153912624805,-2.1624719518777704,0.197069554137001,0.3646591676771018,0.32049473532431,-0.02129826368661391,0.29444937797946985,0.10034362594063281
2019-04-30,5384.2,-4.984354496352044,1.0642958595140897,0.4821304193890282,-2.147072027444192,0.30163490129967,0.23738014378930766,1.1405044080933444,-0.03218914075222157,0.3197362768448363,0.30036031873910773
2019-05-01,5493.8,-5.580530398490773,1.758026800085028,0.3258545002932233,-3.4456028877073446,-0.4858646653551676,0.6651682653580786,-0.3351386186915246,0.7032674791201431,0.44042849332261075,0.2065443074889153
2019-05-02,5766.8,-5.598452284815457,1.5759371699451499,0.46410666214384294,-3.6348675987561356,-0.7807724314221722,0.6994076871292573,-0.9336066130242338,0.7225520945916744,0.25793164529461177,0.5681932962350414
2019-05-03,5830.9,-4.683888114464687,1.742639482949876,0.8625323547192068,-1.7246757544177205,-0.7159808176227833,0.3142922364009751,0.8894577390392034,-0.38559852429804137,-0.5469797851862641,-0.32782597031669175
2019-05-04,5774.9,-5.228289281020455,0.39043390190700356,1.5034202988101786,-2.3288036369383494,0.164204038327114,-0.7087648252270051,0.3247400802859681,0.13180588412991892,0.1568196397536867,1.4046109523667183
2019-05-05,5745.1,-5.206536909562533,-0.34026552873790555,1.391846215203773,-1.7476741218686362,0.5698914137021994,-1.0704394760246294,0.8120239870747367,-0.1880733232939004,-0.12106204098602545,1.0403979541790442
2019-05-06,5849.5,-5.171398270232651,1.1541459906921092,0.35129328827819795,-2.450983656288923,0.3528298716572179,-0.24022683911926934,0.48197590022953285,0.30142102716325553,0.17375630551475635,0.7039483335430865
2019-05-07,5990.3,-4.891377446919107,1.1939178204970808,0.7104721812846285,-1.8527253206579137,0.5132932732390587,-0.04586873130568534,1.4621056905372634,-0.5182665611817316,0.2773224865561696,0.9414849963697763
2019-05-08,6191.5,-4.852390053811131,2.3765968021324824,0.2796349646557945,-2.563809914510274,0.0026692873447289127,0.02058394855984319,0.5010329795488445,0.031489217798183006,0.010766807222897795,0.6288723858637695
2019-05-09,6386.0,-4.603535304651869,2.075097274893332,0.8252271147774198,-1.7188116885539535,-0.05943885067321261,0.16486568645878502,0.9058687962046508,-0.4784357921131997,-0.15765765637419674,0.4571543730085759
2019-05-10,7190.3,-4.4546138320739965,1.920867984984674,1.2128655746137762,-1.3931011016108517,0.3212319939381567,-0.20862648930588193,1.64896661385576,-0.841839160101563,-0.26905964474719785,0.7133401662977146
2019-05-11,6984.8,-3.2441632308740447,3.025534428617794,3.185407552989381,0.37150319621243744,-1.576367312897922,-0.4484191890601968,1.4479286749171638,-1.5456944663384868,-1.7731390055480734,0.860480917103935
2019-05-12,7806.0,-3.081236520218012,1.5650996482111372,2.9363769461026865,0.003727144118797397,-0.7557983744218245,-1.2354160234990983,1.0084617517116508,0.025669199392855988,-1.0777163528739337,-1.0386263821178394
