Date,Open,High,Low,Vol(K),Change %,diff_between_low_and_high,diff_between_low_and_open,diff_between_high_and_open,MA_diff_between_low_and_high_3,MA_diff_between_low_and_high_5,MA_diff_between_low_and_high_7,MA_diff_between_low_and_high_10,MA_diff_between_low_and_open_3,MA_diff_between_low_and_open_5,MA_diff_between_low_and_open_7,MA_diff_between_low_and_open_10,MA_diff_between_high_and_open_3,MA_diff_between_high_and_open_5,MA_diff_between_high_and_open_7,MA_diff_between_high_and_open_10,MA_Change %_3,MA_Change %_5,MA_Change %_7,MA_Change %_10,BCHAIN-MKPRU,BCHAIN-TRVOU,BCHAIN-DIFF,BCHAIN-MWNUS,BCHAIN-AVBLS,BCHAIN-BLCHS,BCHAIN-ATRCT,BCHAIN-MIREV,BCHAIN-HRATE,BCHAIN-CPTRA,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-ETRAV,BCHAIN-TOUTV,BCHAIN-NTRBL,BCHAIN-NADDU,BCHAIN-NTREP,BCHAIN-NTRAT,BCHAIN-NTRAN,BCHAIN-TRFUS,BCHAIN-TRFEE,BCHAIN-MKTCP,BCHAIN-TOTBC,BCHAIN-MWNTD,BCHAIN-MWTRV,Price
2019-03-17,4006.4,4009.8,3956.3,1.87,0.62,53.5,50.09999999999991,3.400000000000091,80.43333333333324,74.98000000000002,78.71428571428585,82.88999999999764,18.333333333333332,26.039999999999964,36.59999999999997,38.16999999999994,62.09999999999991,48.93999999999987,42.11428571428561,44.719999999999935,1.2933333333333699,0.955999999999956,0.9057142857142562,0.9349999999999892,4015.95,184298451.339,6068891541680.0,34234548.0,0.742798205479452,209112.15408,6.580555555555556,7297849.33901329,44046190.2939,32.1080968762959,2.92696884374,249331295.57,62921.0602728,691444.07091,1556.78082191781,413098.0,214572.0,392390409.0,227290.0,66480.58901329,16.78071195,69448416843.75,17593012.5,49780.0,6505.12368068,3990.2
2019-03-18,3981.5,4032.3,3958.5,2.62,0.22,73.80000000000018,23.0,50.80000000000018,84.73333333333342,80.28000000000011,75.95714285714303,78.43999999999764,24.600000000000062,22.939999999999962,29.485714285714298,34.02999999999993,60.13333333333336,57.33999999999996,46.47142857142847,44.40999999999995,0.9766666666667033,0.8919999999999559,0.7728571428571132,0.9329999999999892,3994.92,105693358.7448,6068891541677.0,34294094.0,0.926942732919,209220.693718,6.216666666666669,8269486.75644,48571483.8172485,28.1276016464,1.38307859148,597904327.88,150812.2418,1780600.0876155,1810.59006211,533680.0,273699.0,392617627.0,291505.0,89268.00644039999,22.37480548,69892751850.0,17596362.5,67958.0,19069.82131347,4017.0
2019-03-19,3990.2,4029.9,3972.4,2.99,0.67,57.5,17.799999999999727,39.70000000000027,61.60000000000006,74.52000000000017,72.31428571428589,73.75999999999763,30.29999999999988,19.159999999999947,24.428571428571363,35.21999999999989,31.300000000000182,55.360000000000035,47.88571428571426,38.539999999999964,0.5033333333333699,0.9539999999999559,0.8099999999999703,0.7969999999999893,3998.77,115735520.381,6068891541680.0,34319956.0,0.909794954023,209369.858172,6.872222222222223,8830120.09324,52493404.8708,28.6581486154,1.44848624303721,609610214.504111,153423.86580305,1466091.313,1751.40229885,551374.0,283137.0,392909089.0,304744.0,89495.0932417,22.30871865,70139021025.0,17598550.0,71163.0,19669.2262996,4041.2
2019-03-20,4017.0,4050.0,3985.3,3.18,0.6,64.69999999999982,31.699999999999818,33.0,65.33333333333333,75.2800000000002,74.80000000000018,74.69999999999759,24.166666666666515,24.659999999999947,23.457142857142767,32.86999999999985,41.16666666666682,50.620000000000076,51.342857142857156,41.82999999999997,0.4966666666667033,0.8399999999999558,0.8185714285713989,0.7829999999999891,4029.11,103002102.013,6068891541680.0,34332751.0,0.992002372670808,209527.770331,7.527777777777776,8742662.15328318,48571483.8172,27.2264625198396,1.34658135914,649248713.7080001,162646.42263,1315366.01321,1894.1614906832294,538723.0,283895.0,393213190.0,304960.0,113634.443928061,27.1997923,70683859000.0,17600562.5,71126.0,19610.7302629,3982.2
2019-03-21,4041.2,4064.0,3923.8,3.88,1.46,140.19999999999982,117.39999999999964,22.800000000000182,87.46666666666654,77.94000000000014,82.5000000000002,79.40999999999758,55.63333333333306,47.999999999999815,34.98571428571417,37.329999999999835,31.833333333333485,29.940000000000147,47.51428571428577,42.07999999999997,0.9100000000000366,0.7139999999999558,0.9757142857142559,0.8139999999999892,4056.4,147543802.276,6068891541677.0,34377269.0,1.0396463566399998,209687.90081,8.18333333333333,7388901.05849,43141131.58923321,24.324238836,1.13588656485,650496386.4480001,162727.433992,1470280.03096176,2102.88111888,535702.0,284060.0,393519539.0,300712.0,143144.808486,35.53040752,69801077981.2,17602087.5,68429.0,17443.10202853,3990.4
2019-03-22,3982.2,4005.7,3971.8,2.83,0.21,33.899999999999636,10.399999999999636,23.5,79.59999999999975,74.02000000000007,78.64285714285734,74.49999999999754,53.166666666666366,40.05999999999976,35.87142857142843,33.04999999999977,26.433333333333394,33.96000000000013,42.77142857142865,41.45,0.7566666666667032,0.6319999999999558,0.8385714285713988,0.7939999999999893,3992.34,166103501.48700002,6068891541680.0,34386213.0,0.944549,209836.651134,7.265277777777777,8113657.07201,48571483.8172,27.179245461,1.5358549658496898,528282764.480713,132765.6723717,1753468.72735,1854.1863354,550986.0,283205.0,393819961.0,298524.0,108013.322005,27.14701994,70213952850.0,17604100.0,69045.0,17635.7991097,4002.5
2019-03-23,3990.4,4018.2,3980.8,2.0,0.3,37.399999999999636,9.599999999999909,27.799999999999727,70.4999999999997,66.73999999999997,65.85714285714299,73.50999999999753,45.79999999999973,37.37999999999975,37.14285714285695,30.159999999999762,24.69999999999997,29.360000000000035,28.71428571428578,43.35,0.6566666666667031,0.6479999999999557,0.5828571428571131,0.7699999999999894,3999.06,67712123.9106,6068891541680.0,34420035.0,0.8401166551724141,209988.629466,6.347222222222223,7382484.15111263,43744504.05899999,28.8525931281735,2.33796482042,315765407.872,79374.1931093,762331.228885,1734.98620689655,450872.0,243201.0,394117664.0,251573.0,72427.901112635,17.94886278,69842605300.0,17605900.0,60206.0,9195.30095016,3994.7
2019-03-24,4002.6,4005.7,3967.0,2.04,0.2,38.69999999999982,35.59999999999991,3.099999999999909,36.666666666666366,62.979999999999926,63.74285714285725,68.74999999999754,18.53333333333315,40.939999999999785,35.07142857142838,30.049999999999773,18.133333333333212,22.039999999999964,28.67142857142861,38.7,0.23666666666670322,0.5539999999999558,0.522857142857113,0.7539999999999893,4011.92,57296676.7912,6368919654419.87,34433949.0,0.753646586667,210109.79457,5.42916666666667,7499624.087439999,47490106.9905989,33.1598210493,2.59796889194,288672589.988,72780.0707466,635868.661184324,1507.77333333,417726.0,218554.0,394368579.0,226166.0,62180.3374357,15.67630252,69807510675.0,17608150.0,51190.0,7646.55137188,3937.0
2019-03-25,3994.8,4000.5,3897.9,2.86,1.44,102.59999999999991,96.90000000000009,5.699999999999818,59.56666666666646,70.55999999999995,67.85714285714292,72.91999999999757,47.36666666666664,53.97999999999983,45.62857142857125,39.3199999999998,12.199999999999818,16.579999999999927,22.228571428571417,33.6,0.6466666666667032,0.7219999999999558,0.6971428571428274,0.7809999999999894,3994.11,48747233.8458,6379265451410.0,34446117.0,1.05696781757,210223.463216,7.536111111111113,7512795.861160001,46933020.833,23.2713177356,1.25943280397893,596522167.552637,151269.35087819,1432876.79817,2176.96621622,530401.0,309043.0,394595728.0,322191.0,115433.36116400002,29.20096219,69223435875.0,17609625.0,67594.0,16159.7932802,3942.8
2019-03-26,3937.1,3950.7,3899.9,2.53,0.15,50.79999999999973,37.19999999999982,13.599999999999909,64.03333333333315,52.67999999999993,66.90000000000002,65.30999999999753,56.566666666666606,37.93999999999987,48.39999999999983,42.96999999999976,7.466666666666545,14.739999999999872,18.499999999999936,22.34000000000001,0.5966666666667032,0.4599999999999557,0.6228571428571132,0.5869999999999894,3935.89,133869301.189,6379265451410.0,34487434.0,1.2078590074626898,210379.814931,9.643055555555556,6780907.83753621,42493410.7542,18.2139988276273,1.12250109653,604089194.968,154738.078257,1235355.68325,2734.44029850746,522961.0,354608.0,394917292.0,366415.0,143682.837536205,36.41495629,68931166375.0,17611437.5,66664.0,20673.463914,4041.7
2019-03-27,3942.8,4043.3,3936.2,2.78,2.51,107.10000000000036,6.600000000000364,100.5,86.83333333333333,67.32000000000008,72.95714285714295,70.66999999999757,46.90000000000009,37.18000000000002,44.814285714285624,38.6199999999998,39.933333333333245,30.139999999999873,28.14285714285708,32.05,1.366666666666703,0.9199999999999557,0.895714285714256,0.7759999999999894,3947.74,77182620.0366,6379265451411.0,34507055.0,1.19962981879,210541.988634,11.75,7721974.785080002,47250135.8386646,19.94203513,1.23708886591,624205341.901,156424.37878499998,1298958.05960887,2571.71812081,569697.0,367973.0,395284437.0,383186.0,192737.285083,48.02051729,70832941593.8,17613562.5,74242.0,18605.57724604,4025.6
2019-03-28,4041.7,4041.7,4008.4,2.11,0.4,33.29999999999973,33.29999999999973,0.0,63.73333333333327,66.50000000000009,57.685714285714376,66.61999999999753,25.69999999999997,41.91999999999998,32.79999999999992,39.64999999999977,38.0333333333333,24.579999999999927,24.885714285714194,26.96999999999998,1.0200000000000364,0.9399999999999558,0.7442857142856847,0.7939999999999894,4048.51,135317924.546,6379265451410.0,34544389.0,1.21728740411,210720.58367,11.666666666666666,7609348.2105100015,46298790.8218,19.117908584200002,1.2173264860436102,625086884.8864808,155941.90310641,1448113.61838,2696.56164384,578059.0,381113.0,395667869.0,393698.0,192710.710508,47.81690988,70601571300.0,17615162.5,73825.0,16078.4661608,4102.2
2019-03-29,4025.7,4123.1,4022.6,3.3,1.9,100.50000000000045,3.099999999999909,97.40000000000055,80.30000000000018,78.86000000000021,67.2000000000002,70.91999999999757,14.333333333333334,35.41999999999998,31.757142857142817,38.179999999999794,65.96666666666685,43.440000000000055,35.44285714285713,32.74000000000001,1.6033333333333697,1.2799999999999558,0.9857142857142562,0.9169999999999894,4037.37,72542414.4438,6379265451410.0,34579239.0,1.23398133333333,210898.358047,11.583333333333334,7807462.60003831,46615905.8274,20.8127406839735,0.954196055585,818224153.657,201647.83064,1322042.12187,2515.7619047619,563925.0,351908.0,396060389.0,369817.0,262812.60003831,63.48208552,71975274875.0,17617250.0,68362.0,19892.673149,4111.8
2019-03-30,4103.7,4138.1,4057.1,2.55,0.23,81.00000000000045,46.59999999999991,34.400000000000546,71.60000000000021,74.54000000000033,73.42857142857176,72.54999999999764,27.666666666666515,25.359999999999946,37.0428571428571,39.6699999999998,43.9333333333337,49.1800000000002,36.38571428571439,32.88000000000007,0.8433333333333698,1.0379999999999558,0.9757142857142563,0.8799999999999895,4115.55,168998311.248,6379265451411.0,34596866.0,1.20492020863,211079.560533,11.5,7321449.750260001,44078985.7823784,19.3800402619,2.09018004206,350278425.922,85754.5854922,922855.6563912792,2717.86330935,513840.0,365999.0,396430531.0,377783.0,223249.750257,54.67372903,71690185125.0,17618625.0,65153.0,11786.79167243,4102.3
2019-03-31,4111.8,4121.9,4082.2,2.43,0.23,39.69999999999982,29.600000000000364,10.099999999999454,73.73333333333358,72.32000000000035,73.5714285714289,62.499999999997634,26.433333333333394,23.840000000000053,36.18571428571431,30.889999999999873,47.30000000000018,48.48000000000011,37.38571428571432,31.609999999999992,0.7866666666667032,1.0539999999999559,0.9799999999999706,0.7569999999999895,4114.44,104313150.454,6379265451410.0,34660975.0,1.1735658705,211247.056195,10.93888888888889,7280099.53845,44078985.7824,19.075229629200003,1.7274282491527,421441500.798735,103158.29183022,916838.890315,2745.69784173,459478.0,371029.0,396808790.0,381652.0,182259.685423,44.61425508,71998078050.0,17620675.0,56278.0,8612.81048174,4145.1
2019-04-01,4102.3,4159.1,4076.8,3.22,1.04,82.30000000000018,25.5,56.80000000000018,67.66666666666681,67.36000000000031,70.67142857142893,67.33999999999769,33.90000000000009,27.619999999999983,25.985714285714298,32.399999999999906,33.76666666666673,39.740000000000144,44.685714285714376,34.94000000000001,0.5000000000000365,0.7599999999999559,0.9228571428571135,0.8399999999999894,4114.16,53646013.3376,6379265451410.0,34695663.0,1.205358125,211410.209058,10.37777777777778,7260086.68771618,43127640.7655,19.6801517134978,1.13355547075,640470349.713,155390.746978,1744092.6108799996,2712.52941176471,528288.0,357572.0,397191600.0,368904.0,254946.549430344,61.8467373,72761650900.0,17622100.0,62562.0,17267.5755908,4859.3
2019-04-02,4145.1,4899.6,4143.5,14.77,17.23,756.1000000000004,1.6000000000003638,754.5,292.7000000000001,211.92000000000044,171.42857142857187,139.20999999999776,18.900000000000244,21.280000000000108,20.90000000000009,31.599999999999955,273.7999999999999,190.64000000000016,150.52857142857152,107.61000000000004,6.166666666666703,4.125999999999957,3.3628571428571137,2.5329999999999897,4152.53,178833230.7077,6379265451411.0,34783128.0,1.21550697452,211574.262903,9.81666666666667,9796335.10709,49787055.88369361,24.0868412233,0.671602430431,1458650931.44,310399.23620100005,3429198.98234587,2557.36942675,666741.0,375007.0,397560778.0,401507.0,541472.60709,114.48978878,84349720325.0,17624262.5,86388.0,30597.91203339,4968.7
2019-04-03,4859.3,5278.4,4814.0,13.83,2.25,464.39999999999964,45.30000000000018,419.09999999999945,434.2666666666667,284.7000000000003,222.47142857142893,181.77999999999776,24.133333333333514,29.720000000000162,26.428571428571495,32.56999999999998,410.1333333333332,254.97999999999993,196.04285714285717,149.20999999999998,6.840000000000036,4.195999999999957,3.3257142857142563,2.7379999999999898,4882.88,879572364.118,6379265451410.0,34845001.0,1.24832999296,211765.021274,10.405555555555548,9794906.73422,45030330.7993,26.787217314099998,0.827606229509857,1183522596.2499,234837.8363348,1306792.37531,2536.97183099,626468.0,337750.0,397961949.0,360250.0,725985.149816,142.10298824,91345578937.5,17625775.0,73776.0,26466.2387033,4902.4
2019-04-04,4968.7,5042.5,4789.2,1.05,1.33,253.30000000000018,179.5,73.80000000000018,491.2666666666667,319.1600000000002,253.9000000000004,196.84999999999778,75.46666666666685,56.30000000000018,47.314285714285816,40.82999999999997,415.7999999999999,262.85999999999984,206.58571428571435,156.02000000000004,6.936666666666703,4.415999999999956,3.4585714285713993,2.726999999999989,4959.81,963281105.105,6379265451410.0,34897352.0,1.2129581,211942.349161,10.994444444444424,9872137.44577406,44396100.788,26.9536111814813,0.979043964269,1008344651.12,202638.568842,1279471.74297,2533.28571428571,603757.0,336081.0,398322282.0,354660.0,793922.2745980441,154.4635303,87760849800.0,17626200.0,78771.0,16774.2672174,5010.2
2019-04-05,4902.5,5029.4,4888.3,851.72,2.2,141.09999999999945,14.199999999999818,126.89999999999964,286.2666666666664,339.44000000000017,259.7000000000003,205.87999999999775,79.66666666666667,53.22000000000007,48.90000000000009,38.52999999999997,206.59999999999977,286.2199999999999,210.79999999999993,167.35,1.9266666666667025,4.809999999999956,3.501428571428542,2.9319999999999893,4911.24,476408009.5764,6379265451411.0,34934498.0,1.24096885443,212112.248907,11.583333333333302,10526385.5093,50104170.88932221,27.0537186818,1.17150693291,898533778.472,180381.78202,1082539.14209132,2449.93670886,632546.0,369796.0,398676823.0,387090.0,572517.648212,114.82307281,88245713625.0,17629750.0,77502.0,17910.21930201,5046.2
2019-04-06,5010.0,5198.4,4947.9,952.18,0.72,250.5,62.100000000000364,188.39999999999964,214.96666666666655,373.0800000000001,283.91428571428594,220.2199999999977,85.26666666666672,60.54000000000015,51.11428571428587,44.07999999999997,129.69999999999982,312.5399999999998,232.79999999999978,176.13999999999996,1.4166666666667025,4.745999999999956,3.571428571428542,2.7529999999999895,5028.77,335980018.869,6379562392400.0,34960407.0,1.21169126619,212308.045587,10.974999999999978,9151289.67996,44081037.5637,25.4507192777,2.1448473083558404,426663923.548921,84599.96459467,776356.000201,2586.82733813,478034.0,347754.0,399063502.0,359569.0,408027.179964,80.84759712,90906789450.0,17631262.5,60931.0,8123.58460439,5173.6
2019-04-07,5046.1,5219.5,5033.7,841.27,2.53,185.80000000000018,12.400000000000546,173.39999999999964,192.46666666666655,259.0200000000001,304.78571428571456,235.46999999999775,29.566666666666908,62.70000000000018,48.657142857143036,41.99000000000005,162.89999999999964,196.3199999999997,256.12857142857126,193.47999999999993,1.8166666666667026,1.805999999999956,3.8999999999999706,2.9659999999999895,5053.52,329404453.258,6393023717200.0,35013239.0,1.1388968723404298,212476.5689,10.366666666666653,9465714.63768817,44809649.515,26.9962286212234,2.14465309258,441363438.704,86205.19393230001,832972.633726,2486.7446808510604,447559.0,334720.0,399422126.0,350631.0,437895.49962672795,85.51644481,89040337500.0,17631750.0,52477.0,7182.70162462,5245.2
2019-04-08,5173.5,5300.6,5060.5,928.23,1.38,240.10000000000036,113.0,127.10000000000036,225.46666666666684,214.16000000000022,327.3285714285717,249.42999999999773,62.500000000000306,76.24000000000015,61.157142857143036,52.98000000000006,162.96666666666655,137.9199999999999,266.1714285714284,196.4499999999999,1.5433333333333692,1.631999999999956,3.948571428571399,2.91399999999999,5189.39,382675686.0166,6393023717202.0,35060171.0,1.21837111486,212637.302501,9.75833333333333,10509444.2188,47034242.0441478,27.8061463004,1.06805762353,983977267.449,187960.877418,1489013.44015008,2516.33108108,579028.0,344550.0,399773628.0,372417.0,688240.558754,130.54444043,92946453362.5,17635225.0,73403.0,20990.24767643,5158.4
2019-04-09,5245.0,5245.9,5095.2,784.62,1.65,150.69999999999982,149.80000000000018,0.8999999999996362,192.20000000000013,193.64000000000016,240.84285714285735,256.3999999999977,91.73333333333358,70.30000000000018,82.32857142857158,63.30000000000009,100.46666666666654,123.33999999999978,158.5142857142855,193.09999999999982,1.8533333333333692,1.695999999999956,1.7228571428571133,3.0559999999999894,5268.71,526197764.236,6393023717200.0,35179532.0,1.25123862879,212817.575713,9.363888888888885,9214713.99634,41949459.1205,26.626657525,1.05062399588499,877070582.095037,167990.22142613,1976197.13877,2621.75,572096.0,324786.0,400146040.0,346071.0,599959.629292,114.92556114,91851477900.0,17636612.5,74427.0,16510.8540762,5307.8
2019-04-10,5158.4,5404.1,5142.9,837.51,2.89,261.2000000000007,15.5,245.70000000000073,217.33333333333363,217.6600000000004,211.8142857142861,278.5499999999978,92.76666666666672,70.56000000000022,78.0714285714287,61.89000000000006,124.5666666666669,147.1,133.7428571428571,216.65999999999994,1.9733333333333694,1.8339999999999563,1.8142857142856847,3.32199999999999,5175.81,411383523.388,6393023717200.0,35232412.0,1.21367491216216,212982.597209,8.969444444444443,10332304.7364178,47034242.0441,26.0587104103592,1.21349400334,851450827.7739999,161752.60136,1576934.00679,2679.0608108108104,593178.0,375730.0,400491259.0,396501.0,588501.835505562,111.78539463,92048872987.5,17637262.5,75889.0,17650.6286335,5022.6
2019-04-11,5307.7,5337.0,4948.0,943.49,5.37,389.0,359.6999999999998,29.300000000000182,266.96666666666687,245.3600000000004,231.20000000000033,309.21999999999775,175.0,130.0800000000001,103.81428571428582,95.31000000000003,91.96666666666685,115.28000000000011,127.38571428571426,213.90999999999994,3.30333333333337,2.7639999999999563,2.391428571428542,3.7549999999999897,5310.18,368160408.1908,6393023717202.0,35280965.0,1.20169284713,213162.246689,8.575,10673185.0684,49894432.4387244,26.497348743099998,1.01647469199,1050019754.79,205019.633138,1887212.51414962,2565.61783439,620631.0,382393.0,400887682.0,402802.0,590027.689037,115.28509796,88767310500.0,17640562.5,76777.0,18421.30453966,5054.2
2019-04-12,5022.7,5080.5,4889.2,779.14,0.63,191.30000000000018,133.5,57.80000000000018,280.5000000000003,246.4600000000004,238.37142857142902,252.73999999999774,169.5666666666666,154.3,120.85714285714299,108.5,110.93333333333369,92.16000000000022,117.51428571428576,144.23999999999995,2.9633333333333702,2.383999999999957,2.167142857142828,2.09499999999999,5035.02,363638962.689,6393023717200.0,35379002.0,1.1842584039700002,213351.038936,9.00138888888889,10032844.6938,47987638.8423,26.6287777161,1.4463116694309,693684833.346474,137360.53644083,1503470.02532,2495.14569536,578099.0,360008.0,401291350.0,376767.0,507569.693762,100.56571481,89138857562.5,17642525.0,72381.0,15034.6653409,5051.8
2019-04-13,5054.2,5093.4,5011.6,577.16,0.05,81.79999999999927,42.599999999999454,39.19999999999982,220.69999999999982,214.80000000000018,214.2714285714289,214.4799999999977,178.59999999999977,140.21999999999989,118.07142857142857,108.22999999999993,42.10000000000006,74.58000000000011,96.20000000000007,106.25,2.0166666666667035,2.117999999999957,2.0714285714285423,1.87499999999999,5072.85,242714312.887,6393023717200.0,35402673.0,1.10743161481481,213529.760567,9.427777777777779,8912797.68267318,42902855.9186,24.280524149421893,2.10516619656,423377389.265,83263.8188177,1085337.94973,2719.0814814814803,458376.0,355360.0,401667494.0,367076.0,336535.182673185,66.22119369,89219449962.5,17642762.5,59290.0,11009.4179927,5134.8
2019-04-14,5052.0,5153.5,5010.7,566.38,1.64,142.80000000000018,41.30000000000018,101.5,138.6333333333332,213.22000000000025,208.12857142857177,203.4299999999977,72.46666666666654,118.5199999999999,122.19999999999995,94.40999999999994,66.16666666666667,94.70000000000019,85.92857142857156,109.01999999999998,0.7733333333333702,2.1159999999999566,1.944285714285685,1.9059999999999904,5064.62,106569784.6862,6393023717202.0,35463346.0,1.19626638525,213679.175213,9.85416666666667,8025830.56805,38771469.793148905,23.8134010861,1.45811361489,550425596.886,108749.936068,1007059.31402494,2762.54098361,430064.0,325041.0,402034908.0,337030.0,291368.06805,57.42373876,89939878050.0,17645650.0,51106.0,6937.67673121,5032.3
2019-04-15,5135.1,5168.0,4964.2,688.2,2.0,203.80000000000018,170.90000000000055,32.899999999999636,142.79999999999987,201.74000000000015,202.94285714285746,209.69999999999777,84.9333333333334,149.6,130.4714285714286,110.08000000000001,57.86666666666648,52.139999999999965,72.4714285714286,99.61999999999998,1.2300000000000368,1.9379999999999566,2.0328571428571136,1.8859999999999904,5152.51,131452793.074,6393023717200.0,35494538.0,1.22713911034,213825.215219,9.90138888888889,9812670.32039,46080845.24600001,25.439417827600003,1.22025700275204,804147839.205968,156905.75212761,1553689.44194,2630.84827586,576183.0,363728.0,402371909.0,381473.0,406464.07039,78.96972247,89135880925.0,17647175.0,80679.0,16209.076137200002,5180.9
2019-04-16,5031.4,5198.4,5014.4,631.05,2.95,184.0,17.0,167.0,176.8666666666668,160.74000000000015,207.70000000000033,203.04999999999777,76.40000000000025,81.06000000000003,111.5,105.56999999999998,100.46666666666654,79.67999999999992,96.20000000000007,97.48000000000002,2.1966666666667036,1.4539999999999567,2.218571428571399,2.10899999999999,5036.18,203887934.275,6393023717200.0,35517163.0,1.25263491034483,214003.826294,9.94861111111111,9626718.55527819,46080845.24600001,26.8514981305717,1.4925068647600002,645003301.664,126663.508274,1792237.9823200004,2472.53103448276,560007.0,341728.0,402751849.0,358517.0,390243.55527819,76.56869368,89485578387.5,17648275.0,73507.0,19495.0525322,5208.3
2019-04-17,5182.1,5230.9,5165.5,806.52,0.53,65.39999999999964,16.600000000000364,48.79999999999927,151.0666666666666,135.56000000000003,179.7285714285716,191.00999999999772,68.16666666666697,57.680000000000106,111.65714285714292,105.98999999999997,82.89999999999964,77.87999999999974,68.07142857142844,85.01999999999998,1.8266666666667037,1.4339999999999569,1.8814285714285417,1.9089999999999905,5196.65,205894131.1575,6393023717202.0,35587956.0,1.22938033333,214184.777947,9.99583333333333,9679415.78377,43856252.716840506,26.8286900927,1.07973991343,896458088.041,171738.832383,1590656.71804428,2541.57246377,555678.0,329384.0,403112375.0,350737.0,412792.506491,77.14980905,92075528612.5,17650825.0,73516.0,16347.92767161,5264.7
2019-04-18,5208.3,5293.1,5205.0,727.97,1.08,88.10000000000036,3.300000000000182,84.80000000000018,112.5,136.82000000000025,136.7428571428574,175.80999999999773,12.300000000000182,49.820000000000256,60.74285714285725,95.01999999999998,100.19999999999982,86.99999999999982,75.99999999999987,80.78999999999996,1.520000000000037,1.6399999999999566,1.268571428571399,1.8789999999999902,5220.37,242366222.397,6393023717200.0,35648587.0,1.214882,214354.325752,10.50833333333332,10319254.175,47352040.9769,26.5427252371,1.48639054748649,694249179.155019,131962.03118243,1802993.5943,2570.34228188,563075.0,363408.0,403462303.0,382981.0,385141.674963,72.41958659999997,93119509062.5,17652987.5,75166.0,18081.9733585,5241.0
2019-04-19,5264.8,5282.4,5192.1,787.09,0.45,90.29999999999927,72.69999999999982,17.599999999999454,81.26666666666642,126.32000000000008,122.31428571428582,169.76999999999765,30.866666666666788,56.10000000000018,52.057142857142935,87.30999999999995,50.399999999999636,70.21999999999971,70.25714285714263,82.45999999999995,0.6866666666667038,1.4019999999999564,1.2428571428571131,1.7589999999999903,5276.31,217894138.414,6393023717200.0,35741771.0,1.21248517105263,214535.433795,11.02083333333331,10531918.6568264,48305437.7751,28.8897142190128,1.52344593225,691322116.123,131593.62956300002,2045766.66861,2382.42105263158,597098.0,345369.0,403845132.0,362128.0,413578.621122323,78.43301725,92753196550.0,17653825.0,66642.0,14567.183141299998,5290.2
2019-04-20,5241.0,5327.0,5240.2,782.32,0.94,86.80000000000018,0.8000000000001819,86.0,88.39999999999993,102.92000000000007,123.02857142857167,152.3299999999976,25.600000000000062,22.08000000000011,46.08571428571447,85.83999999999996,62.799999999999876,80.83999999999978,76.94285714285694,66.48999999999987,0.8233333333333706,1.1899999999999564,1.3699999999999701,1.5639999999999905,5277.04,186470171.4552,6393023717202.0,35778340.0,1.24055648092,214719.662217,11.533333333333301,9275897.46327,41631660.1877254,28.328887059699998,2.48057576191,373941308.535,70398.26563380001,1080058.02858003,2441.52671756,456520.0,305262.0,404206925.0,319840.0,318391.213274,58.09103814,93710812250.0,17656300.0,52653.0,7026.07863385,5243.5
2019-04-21,5290.2,5308.2,5189.8,811.41,0.88,118.39999999999964,100.39999999999964,18.0,98.4999999999997,89.8,119.5428571428573,125.26999999999757,57.96666666666655,38.76000000000003,54.52857142857153,59.90999999999995,40.533333333333154,51.03999999999978,65.0142857142855,65.35999999999986,0.7566666666667038,0.7759999999999565,1.2614285714285416,1.1149999999999902,5309.28,147414017.44799998,6357721118110.0,35845342.0,1.14243040741,214882.237795,11.540277777777767,11248346.3029,51199133.0238,28.2105046358,3.11835620766643,360713964.469088,68286.91642286,799768.980562,2411.94444444,426630.0,371282.0,404527423.0,390735.0,270263.140422,50.31279868,93306985600.0,17658400.0,54952.0,6515.63055952,5346.7
2019-04-22,5248.2,5370.2,5170.2,920.77,1.97,200.0,78.0,122.0,135.0666666666666,116.72000000000007,119.00000000000013,126.13999999999756,59.73333333333327,51.039999999999964,41.25714285714288,54.35999999999994,75.33333333333333,65.67999999999992,77.74285714285699,71.77999999999983,1.2633333333333703,1.0639999999999563,1.2571428571428274,1.2489999999999903,5281.83,179818212.164,6353030562980.0,35874712.0,1.1422231194029902,215067.298052,11.547222222222233,9411111.826720402,42318655.5417,27.085142134783503,1.27108846483,740397862.709,138950.872873,1690790.67496,2552.34328358209,498668.0,317336.0,404918202.0,342014.0,377961.8267204001,70.12693315,93956771193.75,17659387.5,60780.0,17745.7525574,5511.6
2019-04-23,5346.5,5594.4,5291.4,900.0,3.08,303.0,55.100000000000364,247.89999999999964,207.1333333333332,159.7,136.00000000000014,148.25999999999763,77.83333333333333,61.4,46.70000000000008,55.610000000000035,129.29999999999987,98.29999999999981,89.2999999999998,92.64999999999982,1.9766666666667039,1.4639999999999564,1.2757142857142558,1.5519999999999903,5377.19,268620376.3607,6353030562984.0,35995802.0,1.25576738793,215220.380263,11.5541666666667,8538019.90241,36634060.0211406,27.387129883000004,1.0341604864700005,825599122.5830001,149237.67303900002,2263367.8924946,2687.52586207,548492.0,291069.0,405261147.0,311753.0,533897.4132,96.48121035,97854233312.5,17661625.0,63671.0,13392.37140582,5415.6
