,Date,BCHAIN-MKPRU,BCHAIN-TRVOU,BCHAIN-DIFF,BCHAIN-MWNUS,BCHAIN-AVBLS,BCHAIN-BLCHS,BCHAIN-ATRCT,BCHAIN-MIREV,BCHAIN-HRATE,BCHAIN-CPTRA
925,2019-04-10,5175.81,411383523.388,6393023717200.0,35232412.0,1.21367491216216,212982.597209,,10332304.7364178,47034242.0441,26.0587104103592
926,2019-04-09,5268.71,526197764.236,6393023717200.0,35179532.0,1.25123862879,212817.575713,,9214713.99634,41949459.1205,26.626657525
927,2019-04-08,5189.39,382675686.0166,6393023717202.0,35060171.0,1.21837111486,212637.302501,9.75833333333333,10509444.2188,47034242.0441478,27.8061463004
928,2019-04-07,5053.52,329404453.258,6393023717200.0,35013239.0,1.1388968723404298,212476.5689,,9465714.63768817,44809649.515,26.9962286212234
929,2019-04-06,5028.77,335980018.869,6379562392400.0,34960407.0,1.2116912661900001,212308.045587,,9151289.679960001,44081037.5637,25.4507192777
930,2019-04-05,4911.24,476408009.5764,6379265451411.0,34934498.0,1.24096885443,212112.248907,11.583333333333302,10526385.5093,50104170.88932221,27.0537186818
931,2019-04-04,4959.81,963281105.105,6379265451410.0,34897352.0,1.2129581,211942.349161,,9872137.44577406,44396100.788,26.9536111814813
932,2019-04-03,4882.88,879572364.118,6379265451410.0,34845001.0,1.24832999296,211765.021274,,9794906.73422,45030330.7993,26.787217314099998
933,2019-04-02,4152.53,178833230.7077,6379265451411.0,34783128.0,1.21550697452,211574.262903,9.81666666666667,9796335.10709,49787055.883693606,24.0868412233
934,2019-04-01,4114.16,53646013.3376,6379265451410.0,34695663.0,1.205358125,211410.20905799998,,7260086.68771618,43127640.7655,19.6801517134978
935,2019-03-31,4114.44,104313150.454,6379265451410.0,34660975.0,1.1735658705,211247.056195,,7280099.53845,44078985.7824,19.075229629200003
936,2019-03-30,4115.55,168998311.248,6379265451411.0,34596866.0,1.20492020863,211079.56053299998,11.5,7321449.750260001,44078985.7823784,19.3800402619
937,2019-03-29,4037.37,72542414.4438,6379265451410.0,34579239.0,1.23398133333333,210898.35804700002,,7807462.60003831,46615905.8274,20.8127406839735
938,2019-03-28,4048.51,135317924.546,6379265451410.0,34544389.0,1.21728740411,210720.58367,,7609348.210510001,46298790.8218,19.117908584200002
939,2019-03-27,3947.74,77182620.0366,6379265451411.0,34507055.0,1.1996298187899999,210541.98863399998,11.75,7721974.785080001,47250135.8386646,19.94203513
940,2019-03-26,3935.89,133869301.189,6379265451410.0,34487434.0,1.2078590074626898,210379.814931,,6780907.83753621,42493410.7542,18.2139988276273
941,2019-03-25,3994.11,48747233.8458,6379265451410.0,34446117.0,1.0569678175700001,210223.463216,,7512795.861160001,46933020.833000004,23.2713177356
942,2019-03-24,4011.92,57296676.7912,6368919654419.87,34433949.0,0.753646586667,210109.79457,5.42916666666667,7499624.087439999,47490106.9905989,33.1598210493
943,2019-03-23,3999.06,67712123.9106,6068891541680.0,34420035.0,0.8401166551724141,209988.629466,,7382484.15111263,43744504.05899999,28.8525931281735
944,2019-03-22,3992.34,166103501.48700002,6068891541680.0,34386213.0,0.944549,209836.65113399999,,8113657.07201,48571483.8172,27.179245461
945,2019-03-21,4056.4,147543802.276,6068891541677.0,34377269.0,1.0396463566399998,209687.90081,8.18333333333333,7388901.05849,43141131.589233205,24.324238836
946,2019-03-20,4029.11,103002102.013,6068891541680.0,34332751.0,0.992002372670808,209527.770331,,8742662.15328318,48571483.8172,27.2264625198396
947,2019-03-19,3998.77,115735520.381,6068891541680.0,34319956.0,0.909794954023,209369.858172,,8830120.09324,52493404.8708,28.6581486154
948,2019-03-18,3994.92,105693358.7448,6068891541677.0,34294094.0,0.926942732919,209220.693718,6.2166666666666694,8269486.75644,48571483.8172485,28.1276016464
949,2019-03-17,4015.95,184298451.33900002,6068891541680.0,34234548.0,0.742798205479452,209112.15408,,7297849.33901329,44046190.2939,32.1080968762959
950,2019-03-16,3936.5,296835128.525,6068891541680.0,34223905.0,0.788659846626,208983.603407,,8496146.10726,49174856.287,31.624981322600004
951,2019-03-15,3885.21,168146954.5833,6068891541677.0,34193691.0,0.9875884117649999,208832.458688,7.30833333333333,7723228.791789999,46157993.9381306,25.8197478338
952,2019-03-14,3877.77,159688391.152,6068891541680.0,34179281.0,1.04382661935484,208670.937417,,7600598.59424684,46761366.4079,25.3413260946652
953,2019-03-13,3892.51,209075742.723,6068891541680.0,34140521.0,1.1635806963,208513.76740399998,,6637474.19377,40727641.7101,23.2114415586
954,2019-03-12,3881.09,116557011.3127,6068891541677.0,34127053.0,1.00416113287,208370.276762,8.54166666666667,7088005.70445,43141131.589233205,24.700068317
955,2019-03-11,3928.17,83936704.4613,6068891541680.0,34104676.0,1.09957432394366,208214.083978,,6977449.87654973,42839445.3543,23.673156691976104
956,2019-03-10,3950.56,111238999.35700001,6071216044490.0,34080131.0,0.7834733529410001,208107.45436,,6690849.40827,41045042.971,31.430588594699998
957,2019-03-09,3875.96,317288682.4932,6071846049921.0,34055947.0,0.882423514493,207985.375922,7.05416666666667,7087594.992810001,41652968.392182104,29.3353434634
958,2019-03-08,3886.82,136348518.42200002,6071846049920.0,34026470.0,0.998636589041096,207839.710046,,7193574.07638771,44067633.2265,25.217251655966802
959,2019-03-07,3876.85,148582990.045,6071846049920.0,34006093.0,1.00844194366,207696.703394,,7588198.879869999,42860300.8093,25.1708270194
960,2019-03-06,3872.25,278485172.505,6071846049921.0,33974721.0,1.23564930469,207538.368913,12.05,6388631.3375,38634637.34927029,22.7949666833
961,2019-03-05,3730.98,216413666.72,6071846049920.0,33945919.0,1.0298251812080501,207385.013301,,7114388.35176686,44973132.5394,24.900209829924997
962,2019-03-04,3814.58,79501797.9448,6071846049920.0,33919680.0,1.1047539781,207233.650833,,6497311.76435,41351135.2879,21.3595268859
963,2019-03-03,3831.44,120293269.5584,6071846049921.0,33888556.0,1.0035803835600001,207087.128266,7.41666666666667,7016670.61795,44067633.2265115,19.8388687552
964,2019-03-02,3834.62,156175559.744,6071846049920.0,33878225.0,1.15557925757576,206934.814322,,6565214.95545392,39841969.7664,19.00503973256
965,2019-03-01,3850.08,245942956.397,6071846049920.0,33840798.0,1.05307140741,206763.856991,,7830758.117889999,48896962.8952,22.0944470656
966,2019-02-28,3833.23,226984139.4655,6071846049921.0,33780967.0,1.1307372733299998,206594.403196,7.525,7350871.434669999,45274965.6436762,19.7540348132
967,2019-02-27,3831.45,127504717.252,6071846049920.0,33733170.0,1.1251220567375901,206435.71843699997,,6801908.84662639,42558467.7051,19.7408545583538
968,2019-02-26,3848.33,1734750235.88,6071846049920.0,33651665.0,1.09290734783,206259.895624,,7878415.30725,48595129.7909,21.2106368166
969,2019-02-25,3766.89,400105758.6783,6071846049921.0,33629564.0,1.10952616084,206101.15738699998,8.70833333333333,6913971.36597,43162133.913638,20.5385414604
970,2019-02-24,4139.6,242874099.03599998,6064081790460.0,33576732.0,1.04406535766423,205958.067939,,7119748.03220931,41298258.2978,22.2045952420895
971,2019-02-23,3983.48,157385980.252,6061518831030.0,33544880.0,0.9827937622380001,205817.0511,,7190247.7829,43088722.1701,21.9055254948
972,2019-02-22,3944.88,196426384.1712,6061518831027.0,33513777.0,1.0851842284,205641.806263,8.675,8096363.881860001,48813797.143779606,23.1122615138
973,2019-02-21,3987.18,235445371.308,6061518831030.0,33436941.0,1.17844950420168,205501.39138299998,,6051778.48558182,35857048.5192,20.0591936438727
974,2019-02-20,3926.53,374321248.65400004,6061518831030.0,33419367.0,1.1915221,205346.561292,,6596656.214819999,39171565.6092,20.7918663062
975,2019-02-19,3910.8,429150386.544,6061518831027.0,33372940.0,1.06047125641,205181.21435999998,8.98333333333333,7748245.93828,47005878.731047,22.249602110799998
976,2019-02-18,3670.74,224982994.973,6061518831030.0,33339964.0,1.08001701935484,205013.617484,,7556019.10851886,46704558.9956,21.654393510917
977,2019-02-17,3619.55,93191938.5265,6061518831030.0,33321937.0,0.881877836478,204873.506323,,7185045.43073,47909837.9374,21.94154891
978,2019-02-16,3608.2,120798170.078,6061518831027.0,33283619.0,1.00876002667,204722.160835,7.325,6898485.341010001,45197960.318314396,20.6254326791
979,2019-02-15,3600.31,162192885.407,6061518831030.0,33266243.0,1.10127422834646,204582.52661300002,,5762323.41641078,38267606.4028,19.419481804645898
980,2019-02-14,3614.5,238668724.195,6061518831030.0,33232545.0,1.11124697163,204425.772454,,6566282.27194,42486082.6992,18.0831532401
981,2019-02-13,3632.42,163866857.0902,6061518831027.0,33209938.0,1.15328562092,204249.247053,9.88333333333333,6976103.87653,46101919.524680704,19.7818916621
982,2019-02-12,3629.47,145036524.776,6061518831030.0,33196926.0,1.3049640625,204082.809151,,6031364.55755759,38568926.1383,21.5402799872773
983,2019-02-11,3686.29,153422578.816,6061518831030.0,33168131.0,1.09110111034,203923.92258900002,,6693602.408,43691361.641,20.9770955871
984,2019-02-10,3664.38,106699453.4838,5894008795042.54,33139376.0,0.8992409785709999,203797.985991,8.20833333333333,6454979.70124,41018987.29613621,21.3504215564
985,2019-02-09,3661.08,301771987.603,5814661935890.0,33104923.0,0.9343649933333342,203657.58909300002,,6845104.34819661,43357261.8958,22.0176278199394
986,2019-02-08,3394.76,58905094.7252,5814661935890.0,33092413.0,0.9846106809819999,203497.28559100002,,7184754.27316,47114891.26,21.2505080573
987,2019-02-07,3405.7,143900701.53,5814661935892.0,33046600.0,0.942216902299,203333.455216,5.73333333333333,7375022.02375,50294423.799070396,20.8896914956
988,2019-02-06,3467.34,75066281.3502,5814661935890.0,33018379.0,1.0503704085365901,203161.19016600001,,6985845.57387517,47403939.6727,19.982624440425997
989,2019-02-05,3452.35,63553033.7805,5814661935890.0,33001911.0,1.0511882857100001,203006.74120699998,,6422102.20495,42490116.6578,17.999770746099998
990,2019-02-04,3456.02,80969399.1302,5814661935892.0,32965404.0,1.01239853061,202858.03338699997,6.41666666666667,6411524.44993,42490116.6578353,19.0460366332
991,2019-02-03,3506.22,73800005.4882,5814661935890.0,32947450.0,0.9355002101449279,202728.86132,,6044025.21308595,39888680.9441,19.8878114057832
992,2019-02-02,3475.33,119780828.04,5814661935890.0,32897305.0,0.981337798611,202587.20945599998,,6325531.024180001,41622971.4199,19.5612192317
993,2019-02-01,3444.81,112849977.6102,5814661935892.0,32872051.0,1.02459243671,202425.687377,7.67083333333333,6857975.37196,45669649.196857,20.2096869284
994,2019-01-31,3470.0,160951786.0,5814661935890.0,32865601.0,1.0154202129032301,202268.515427,,6731427.32322348,44802503.9589,19.0182862400189
995,2019-01-30,3421.6,125314902.44,5814661935890.0,32808338.0,1.07470797059,202121.48551600002,,5884537.246040001,39310584.1188,18.2760955527
996,2019-01-29,3448.58,219370864.0452,5814661935892.0,32778119.0,1.01022278767,201974.535897,7.9041666666666694,6364552.33446,42201068.245197,19.225989489
997,2019-01-28,3554.5,162815294.3,5836655168810.0,32728557.0,1.0226444206896501,201825.73796099998,,6318406.83135573,42070546.8156,20.5101792215714
998,2019-01-27,3576.3,157218439.56,5883988430960.0,32704263.0,0.881242817518,201705.492615,,6393436.1979,40071767.2419,22.786743738400002
999,2019-01-26,3577.79,184223340.8878,5883988430955.0,32688146.0,0.98073546,201558.382568,7.2,6857448.82583,43874197.7100592,23.608032560300003
1000,2019-01-25,3586.25,151516265.225,5883988430960.0,32657809.0,1.01736005072464,201417.662554,,6309969.92281265,40364261.8933,20.8480330491225
1001,2019-01-24,3566.4,204197869.728,5883988430960.0,32640825.0,0.911348740741,201270.41284900001,,7364947.57141,47384133.5269,23.8312340927
1002,2019-01-23,3587.35,209940367.5135,5883988430955.0,32594221.0,1.02611137671,201120.545819,7.01666666666667,6683461.5332,42704219.1044576,22.4374361156
1003,2019-01-22,3540.02,200754427.999,5883988430960.0,32579944.0,1.05525491538461,200983.41026,,5844342.94107825,38024304.6821,19.741734026071697
1004,2019-01-21,3548.4275,217211992.53,5883988430960.0,32551555.0,0.943183713333,199986.05634,,6723982.956569999,43874197.7101,21.3322978806
1005,2019-01-20,3703.98,205575557.0148,5883988430955.0,32527239.0,0.805785057325,199844.578783,5.26666666666667,7156712.10523,45921660.2698619,24.3327919584
1006,2019-01-19,3690.52333333,208367429.89099997,5883988430960.0,32512090.0,0.9591220601503759,200587.779363,,6354782.86391987,38901788.6363,22.14279494451
1007,2019-01-18,3632.395,206239337.2,5883988430960.0,32476244.0,1.037986,199590.50729500002,,6341863.7318400005,40364261.8933,20.7274156581
1008,2019-01-17,3621.43,237255849.8063,5883988430955.0,32466144.0,1.0972141811,199447.265227,8.7,5831717.370069999,37146820.7278501,19.655597061199998
1009,2019-01-16,3621.27083333,268546359.52,5883988430960.0,32418226.0,1.11209812030075,200157.509817,,6073704.51253915,38901788.6363,19.8680561871991
1010,2019-01-15,3656.785,266949739.431,5883988430960.0,32361063.0,1.0650348484799999,199160.009976,,6111232.21799,38609293.9849,20.2171908005
1011,2019-01-14,3531.96,170721560.2716,5862614531725.31,32350802.0,0.956647966443,199019.425376,6.56666666666667,6784730.48244,43423390.2168908,20.768417535
1012,2019-01-13,3599.84166667,165382202.229,5618595848850.0,32311110.0,0.853370890510949,199757.458177,,6266417.92080623,38264362.2983,22.5502377614146
1013,2019-01-12,3646.34583333,245745577.751,5618595848850.0,32299973.0,0.8967146594200001,198759.973017,,6352381.99386,38543664.2129,22.5660279283
1014,2019-01-11,3646.25,465176834.075,5618595848853.0,32262119.0,0.983164702703,198636.226394,7.175,6853670.7248599995,41336683.3587873,22.2253340928
1015,2019-01-10,3812.58583333,413021289.116,5618595848850.0,32237325.0,0.970871820512821,199335.417225,,7609635.02307813,43571098.6755,23.0764227799724
1016,2019-01-09,4034.13833333,340650855.444,5618595848850.0,32218090.0,0.884137810976,198339.262014,,8367487.8475399995,45805513.9922,26.225765531900002
1017,2019-01-08,4032.25,314915700.8125,5618595848853.0,32188996.0,0.86793,198194.263413,6.5,8610282.07595,47202023.565101705,27.0318157374
1018,2019-01-07,4036.09333333,278935705.87,5618595848850.0,32178353.0,0.9847527446808509,198906.032513,,7286414.81783128,39381569.9567,25.165486004805103
1019,2019-01-06,3920.45666667,182621668.132,5618595848850.0,32136516.0,0.826675390071,197908.733106,,6974865.18403,39381569.9567,26.9797741934
1020,2019-01-05,3856.62,293647134.8172,5618595848853.0,32124379.0,0.812945822086,197792.171876,4.36666666666667,7929513.785019999,45526212.0775833,29.9010293863
1021,2019-01-04,3822.62666667,203230963.07799998,5618595848850.0,31983139.0,0.9591987583892622,198514.023883,,7115351.21898818,41615985.2734,25.2521585501334
1022,2019-01-03,3865.7975,252710143.659,5618595848850.0,31969197.0,0.966222341935,197516.741092,,7564081.637239999,43291796.7609,25.991978575900003
1023,2019-01-02,3855.88,241928399.1936,5618595848853.0,31955907.0,0.9478606622519999,197366.97662899998,7.66666666666667,7368988.35595,42174589.102546506,27.1221819826
1024,2019-01-01,3752.27166667,255956548.17700002,5618595848850.0,31920413.0,0.8017789463087241,198101.21907999998,,7012103.64869832,41615985.2734,29.835057157620202
1025,2018-12-31,3791.54583333,252556851.442,5248509606850.0,31906385.0,0.8883939806450001,197104.384606,,7406437.5892,43291796.7609,28.5209623589
1026,2018-12-30,3770.36,273159528.0084,5106422924660.0,31869983.0,0.762486789773,196966.68353900002,3.8958333333333304,8485747.74684,44676132.23528761,31.705946244099998
1027,2018-12-29,3912.28583333,337406200.391,5106422924660.0,31852950.0,0.9737101376811591,197695.445725,,6745781.21785835,35030149.139,25.457699516410102
1028,2018-12-28,3743.905,382232905.934,5106422924660.0,31842640.0,0.9305440299400001,196698.11386500002,,7882682.2402,42391557.2914,25.5709571255
1029,2018-12-27,3848.21,332210350.9134,5106422924660.0,31817708.0,0.885621408046,196542.713012,4.6125,8214950.877739999,44168448.9144321,27.381344169499997
1030,2018-12-26,3825.37916667,333028124.715,5106422924660.0,31780906.0,0.8895805477707001,197246.155964,,7478293.74229318,39853140.6872,26.5842901558564
1031,2018-12-25,3813.88,473121207.318,5106422924660.0,31753828.0,0.8219111761010001,196248.950741,,7649829.927180001,40360824.008,28.861619331999997
1032,2018-12-24,3995.17,363146370.6295,5106422924660.0,31747538.0,0.932735355263,196118.266864,6.2166666666666694,8035501.839389999,38583932.3850211,29.5100637884
1033,2018-12-23,4027.47833333,352851757.816,5106422924660.0,31724753.0,0.740468193181818,196843.53123,,8916949.29743681,44676132.2353,35.5085767316824
1034,2018-12-22,3910.97333333,387644391.352,5106422924660.0,31686106.0,0.806539171429,195846.168688,,8628688.412010001,44422290.5749,34.347686500900004
1035,2018-12-21,4135.19,938950259.6941,5106422924660.0,31663887.0,1.04834628571,195705.02433299998,7.75,7151635.290519999,35537832.4598879,25.4880297465
1036,2018-12-20,3982.85083333,774377235.18,5106422924660.0,31635631.0,1.13919502222222,196401.814182,,6721946.32294331,34268624.1577,23.399158023703297
1037,2018-12-19,3808.0425,646102993.8119999,5106422924660.0,31626688.0,1.0847646711399999,195404.464525,,7217876.41407,37822407.4037,23.8692703976
1038,2018-12-18,3556.54,501899316.0194,5621092245587.73,31585141.0,1.07839529688,195242.834589,10.0333333333333,5802769.461069999,35766529.4260719,21.7948485833
1039,2018-12-17,3392.405,343147308.549,5646403851530.0,31564463.0,0.990779437499999,195943.603395,,6740883.10593796,44909481.2636,22.558113351174303
1040,2018-12-16,3271.23833333,215050882.8,5646403851530.0,31549392.0,1.01991955652,194946.27528099998,,4750978.9129099995,32278689.6582,20.9799778007
1041,2018-12-15,3242.42,406362868.6126,5646403851535.0,31506165.0,0.9418543959729999,194828.984532,6.4666666666666694,6066378.70445,41821954.426740006,23.076695759099998
1042,2018-12-14,3278.37416667,383570307.13699996,5646403851530.0,31496427.0,1.05868513013699,195531.350563,,5982323.51585555,40979901.653000005,21.690724529119
1043,2018-12-13,3406.7625,308613011.673,5646403851530.0,31457856.0,1.0842570229000001,194534.080198,,5653823.06385,36769637.7846,21.0631880541
1044,2018-12-12,3407.28,306997665.7128,5646403851535.0,31433112.0,1.1335625,194392.042528,11.65,5270463.56845,33682110.947710104,20.1606728117
1045,2018-12-11,3426.19,363550072.674,5646403851530.0,31415099.0,1.07667292,195118.685935,,5337996.89872892,35085532.2372,21.2257369117645
1046,2018-12-10,3523.96,341852239.595,5646403851530.0,31381899.0,1.14115427419,194121.43091300002,,5543093.347469999,34804847.9793,21.455502152
1047,2018-12-09,3453.66,501085554.5682,5646403851535.0,31375074.0,0.948841625,193979.927783,8.425,5705487.75609,35927585.0108908,23.9154615901
1048,2018-12-08,3435.34,602479277.008,5646403851530.0,31336330.0,0.9707010472440941,194732.61037100002,,5447972.13209918,35646900.753,23.573681684865605
1049,2018-12-07,3405.64333333,711072414.983,5646403851530.0,31328447.0,1.22229136842,193735.197022,,4959282.00473,31998005.4003,19.5331915583
1050,2018-12-06,3744.98,412960592.3912,5646403851535.0,31298604.0,1.09192977037,193595.855806,9.48333333333333,6422799.8146,37892374.8161739,22.9669513563
1051,2018-12-05,3858.34916667,360463175.558,5646403851530.0,31262139.0,1.03676808461538,194310.98032899998,,6291958.87095126,36488953.5267,24.529958444416398
1052,2018-12-04,3961.49333333,431140475.811,5646403851530.0,31243161.0,1.08345961594,193313.66543599998,,6958363.40458,38734427.5899,25.753688731100002
1053,2018-12-03,4140.6,314509624.5,6194015746026.25,31206534.0,1.10102824561,193164.148009,10.1375,5777217.66638,35101305.98206551,24.006522556999997
1054,2018-12-02,4167.54666667,311020128.45,6653303141400.0,31188869.0,1.00527176315789,193921.29666,,5968275.42689432,37704074.2119,26.802869799635896
1055,2018-12-01,4116.7775,463868071.37,6653303141400.0,31148489.0,1.06843840323,192924.029808,,6509108.17643,41011449.1428,26.914157200300004
1056,2018-11-30,4278.77,564041239.0394,6653303141406.0,31133195.0,1.20979136634,192791.543446,15.316666666666698,5352395.99184,33404486.801782396,21.396147186900002
1057,2018-11-29,4263.78333333,694205696.001,6653303141400.0,31115819.0,1.20213011428571,193540.42918,,5723625.76989976,34727436.7741,23.245415877688604
1058,2018-11-28,4103.45384615,693105022.0510001,6653303141400.0,31069280.0,1.11196844068,192543.130856,,6211551.652980001,39027024.1843,24.4111031101
1059,2018-11-27,3793.35,784661844.5325,6653303141406.0,31043047.0,1.07125403817,192411.91858,10.2166666666667,6283605.98769,43326611.594390996,23.3997534295
1060,2018-11-26,3920.53666667,777305525.378,6653303141400.0,30977870.0,1.1861641891891899,193137.282487,,5473562.85458386,36711861.7326,21.2927731620537
1061,2018-11-25,3823.51166667,854858771.8989999,6653303141400.0,30950004.0,1.0105540472399999,192139.920076,,6192219.6896,42003661.622,25.8811469288
1062,2018-11-24,4352.98,489895164.5904,6653303141406.0,30932747.0,0.980274237762,192011.57971199998,8.2,7809122.34535,47295461.5114344,31.2343654445
1063,2018-11-23,4309.3375,499912457.65900004,6653303141400.0,30875886.0,1.131096584,192727.233576,,6900149.06328676,41342186.6359,24.9421609684823
1064,2018-11-22,4548.7975,515936600.33699995,6653303141400.0,30848044.0,1.2184553114799999,191730.013423,,7114929.81887,40349974.1566,26.7361970677
1065,2018-11-21,4491.98,1455657697.6194,6653303141406.0,30781813.0,1.21354621905,191581.361875,15.416666666666698,6176914.17717,34727436.7741302,24.2287036941
1066,2018-11-20,4671.97,1286922323.88,6653303141400.0,30716515.0,1.2037403030303,192292.51236,,7923554.71569229,43657349.0875,26.9765583402298
1067,2018-11-19,5303.9425,520520304.91400003,6653303141400.0,30680119.0,1.10071195238,191295.045802,,8565705.29353,41672924.1289,31.9650458204
1068,2018-11-18,5572.44,187745032.4724,6653303141406.0,30622107.0,0.9542746991869999,191156.356096,10.1666666666667,8720411.74296,40680711.6496954,36.3648984498
1069,2018-11-17,5558.24333333,295708090.718,6653303141400.0,30589369.0,0.9142488689655159,191903.684286,,10338423.7285062,47956936.4976,38.191020153105704
1070,2018-11-16,5596.1925,598382905.457,7175974755380.0,30530642.0,1.1581735952399999,190906.414222,,9020655.432330001,41672924.1289,31.861147173400003
1071,2018-11-15,5756.77,1068777739.766,7184404942702.0,30484071.0,1.1936450708700002,190760.484349,12.716666666666699,9131131.58594,45356615.767430395,31.3219503849
1072,2018-11-14,6176.155,394394702.049,7184404942700.0,30402217.0,1.09477666666667,191458.122941,,10486098.1233794,48213725.4221,35.2212243119545
1073,2018-11-13,6372.06333333,233379998.458,7184404942700.0,30361989.0,1.1100032666700002,190461.096575,,9673254.19354,42856644.8196,34.6512902763
1074,2018-11-12,6408.53,149652633.413,7184404942702.0,30327611.0,1.0668775714299998,190327.896183,9.875,11326127.0809,49999418.9562224,37.753001876199995
1075,2018-11-11,6378.26833333,130081811.034,7184404942700.0,30252409.0,0.874062294520548,191048.21468499998,,11660743.772250999,52142251.1972,47.2112092029708
1076,2018-11-10,6399.03333333,165583852.478,7184404942700.0,30210108.0,0.955554312977,190050.920228,,10584955.8853,46785170.5947,41.9207833904
1077,2018-11-09,6444.97,268942797.62700003,7184404942702.0,30133865.0,1.1351957795299998,189925.742613,10.7,10321706.7216,45356615.767430395,36.3573517119
1078,2018-11-08,6486.25166667,243318834.883,7184404942700.0,30077554.0,1.16996561157025,190637.415963,,9902899.04333268,43213783.5264,35.6736529693501
1079,2018-11-07,6538.79,282785375.573,7184404942700.0,30031462.0,1.14416084615,189640.00691,,10758522.3474,46428031.8879,36.626751916399996
1080,2018-11-06,6437.76,161192819.424,7184404942702.0,29934993.0,1.0720384375,189491.266,10.6833333333333,10436213.8779,45713754.4742605,36.5604390172
1081,2018-11-05,6436.965,181319289.622,7184404942700.0,29921976.0,1.04340288111888,190202.285325,,11736833.1320736,51427973.7835,39.5519153888813
1082,2018-11-04,6391.87333333,170377979.276,7184404942700.0,29880952.0,1.03518736585,189203.657503,,9909549.948689999,43928060.9401,43.799696564799994
1083,2018-11-03,6390.42,191863094.39099997,7184404942702.0,29858742.0,0.885550503106,189076.32945699999,6.0,12893634.8829,57499331.799655795,51.6646426684
1084,2018-11-02,6387.67416667,213130474.222,7184404942700.0,29841318.0,1.11705493006993,189770.748846,,11791348.731355,51070835.0767,39.3401641867125
1085,2018-11-01,6342.28083333,218561001.317,7183013626020.0,29790877.0,0.979455207792,188774.016971,,12319622.9516,54999360.8518,43.695748229399996
1086,2018-10-31,6301.61,237445610.0415,7182852313938.0,29779040.0,0.9182929631899999,188623.180869,6.88333333333333,12962284.6889,58201028.61341371,44.963749818500006
1087,2018-10-30,6309.45285714,272566870.049,7182852313940.0,29722039.0,0.943664909090909,189325.452879,,12343537.160952,54987474.8863,43.293035680045996
1088,2018-10-29,6382.66833333,227993897.59,7182852313940.0,29708670.0,0.9838206095890001,188328.17472,,11773496.6611,52130982.6844,43.645308915
1089,2018-10-28,6457.21,141089199.0627,7182852313938.0,29669649.0,0.828287614286,188184.536911,7.79166666666667,11390873.4359,49988613.5329934,51.8096672243
1090,2018-10-27,6465.9175,170476989.601,7182852313940.0,29651107.0,0.913874301470588,188941.6556,,11140721.613883302,48560367.4321,46.6037582362136
1091,2018-10-26,6473.75333333,196903747.491,7182852313940.0,29626751.0,1.05804733566,187944.28974,,11687812.0159,51059798.1087,46.1965202485
1092,2018-10-25,6489.77,230782191.7884,7182852313938.0,29567762.0,1.03543029927,187792.988971,8.98333333333333,11207341.4591,48917428.9572864,44.019581613
1093,2018-10-24,6508.31,228326458.193,7182852313940.0,29558062.0,1.14165657522124,188519.173903,,9185666.64055766,40347952.3516,36.1510901234505
1094,2018-10-23,6481.4259999999995,214509494.382,7182852313940.0,29510311.0,0.9322604155840001,187522.127827,,12584228.6109,54987474.8863,49.6491740842
1095,2018-10-22,6504.78,134160567.1176,7182852313938.0,29493113.0,0.9165395677420001,187378.559723,6.98333333333333,12699337.8429,55344536.41152839,49.7381281937
1096,2018-10-21,6531.60166667,139219682.748,7182852313940.0,29474194.0,0.823540115942028,188120.155675,,11177638.2230549,49274490.4825,52.84810393633661
1097,2018-10-20,6488.82583333,196192211.143,7182852313940.0,29423487.0,0.88788548951,187122.847554,,11691729.2438,51059798.1087,51.3198047758
1098,2018-10-19,6509.61,296802022.5684,7182852313938.0,29409421.0,1.0181478450700001,186995.879929,9.19166666666667,11629773.63,50702736.583464704,45.8178974181
1099,2018-10-18,6568.04076923,248067803.47,7427362643330.0,29369626.0,0.9962080507246379,187710.94398900002,,11365265.4685435,49274490.4825,44.400597991739396
1100,2018-10-17,6596.27615385,288830228.196,7454968648260.0,29344502.0,1.04920780435,186713.826224,,11502916.7006,51141213.2188,44.1804744954
1101,2018-10-16,6599.17,1178100920.2503,7454968648263.0,29323774.0,1.0662738148100002,186569.035547,9.48333333333333,11259236.3222,50029447.7140546,43.646033493400004
1102,2018-10-15,6452.57166667,571754179.652,7454968648260.0,29275607.0,0.943760956790123,187268.84309500002,,13207214.2058592,60035337.2569,48.954227616079294
1103,2018-10-14,6299.39916667,189122800.70700002,7454968648260.0,29258687.0,0.9573020877189999,186272.199307,,9054868.80625,42247089.1808,47.343491319399995
1104,2018-10-13,6247.0,215730649.56,7454968648263.0,29226740.0,0.8620221914890001,186163.066869,7.4,11117559.4896,52252978.723568104,54.206348652799996
1105,2018-10-12,6260.53083333,326313131.205,7454968648260.0,29218709.0,1.1285030227272699,186889.78108800002,,10340801.3185147,48917682.2093,42.5242884457825
1106,2018-10-11,6248.63583333,571216726.951,7454968648260.0,29174757.0,0.9208256352200002,185892.55934100001,,12534246.1296,58923571.7521,47.7555126153
1107,2018-10-10,6626.85,193623568.374,7454968648263.0,29143292.0,0.8969055208329999,185746.14806500002,7.825,11916022.1738,53364744.2283249,48.647746121800004
1108,2018-10-09,6621.71166667,225814169.29799998,7454968648260.0,29130908.0,0.9664135230769231,186488.678857,,10819341.6623845,48176505.2061,45.871491221072
